game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season,season_start,opp_team_id,opp_pts,point_margin,spread,price,moneyline_price
21700382,2017-12-09,OKC @ MEM,1610612763,t,L,8.0,18.0,0.308,39.0,88.0,0.443,13.0,33.0,0.394,10.0,17.0,13.0,34.0,47,23.0,5.0,5.0,13.0,30.0,101,1610612760,2017,Regular Season,2017-18,2017,1610612760,102,-1,-4.5,100.0,177.0
21700323,2017-12-01,SAS @ MEM,1610612763,t,L,7.0,14.0,0.333,30.0,74.0,0.405,5.0,15.0,0.333,14.0,18.0,8.0,30.0,38,19.0,8.0,6.0,16.0,26.0,79,1610612759,2017,Regular Season,2017-18,2017,1610612759,95,-16,-3.0,101.0,139.0
21700311,2017-11-29,SAS vs. MEM,1610612763,f,L,7.0,13.0,0.35,35.0,77.0,0.455,11.0,22.0,0.5,14.0,16.0,11.0,26.0,37,21.0,4.0,1.0,17.0,19.0,95,1610612759,2017,Regular Season,2017-18,2017,1610612759,104,-9,-9.0,-113.0,314.0
41700203,2018-05-05,CLE vs. TOR,1610612761,f,L,0.0,3.0,0.0,35.0,75.0,0.467,13.0,33.0,0.394,20.0,25.0,12.0,29.0,41,14.0,5.0,11.0,17.0,28.0,103,1610612739,2017,Playoffs,2017-18,2017,1610612739,105,-2,-4.5,-107.0,170.0
41700105,2018-04-25,WAS @ TOR,1610612761,t,W,3.0,2.0,0.6,38.0,82.0,0.463,11.0,25.0,0.44,21.0,28.0,6.0,29.0,35,26.0,9.0,5.0,10.0,18.0,108,1610612764,2017,Playoffs,2017-18,2017,1610612764,98,10,7.0,-108.0,-290.0
41700102,2018-04-17,WAS @ TOR,1610612761,t,W,2.0,0.0,1.0,45.0,87.0,0.517,13.0,35.0,0.371,27.0,33.0,9.0,39.0,48,24.0,5.0,8.0,14.0,27.0,130,1610612764,2017,Playoffs,2017-18,2017,1610612764,119,11,7.0,-107.0,-292.0
21701222,2018-04-11,WAS @ ORL,1610612753,t,W,25.0,57.0,0.305,33.0,77.0,0.429,13.0,32.0,0.406,22.0,27.0,6.0,36.0,42,20.0,6.0,7.0,16.0,27.0,101,1610612764,2017,Regular Season,2017-18,2017,1610612764,92,9,-6.0,-103.0,229.0
21701200,2018-04-08,TOR vs. ORL,1610612753,f,L,24.0,56.0,0.3,42.0,89.0,0.472,7.0,23.0,0.304,10.0,17.0,6.0,36.0,42,25.0,12.0,4.0,10.0,17.0,101,1610612761,2017,Regular Season,2017-18,2017,1610612761,112,-11,-10.5,-102.0,557.0
21701213,2018-04-10,CHA @ IND,1610612754,t,L,48.0,34.0,0.585,40.0,99.0,0.404,8.0,31.0,0.258,5.0,8.0,13.0,40.0,53,22.0,3.0,4.0,7.0,16.0,93,1610612766,2017,Regular Season,2017-18,2017,1610612766,119,-26,1.5,-101.0,-112.0
21701037,2018-03-17,DAL @ BKN,1610612751,t,W,22.0,48.0,0.314,43.0,84.0,0.512,14.0,36.0,0.389,14.0,19.0,10.0,33.0,43,25.0,4.0,6.0,10.0,14.0,114,1610612742,2017,Regular Season,2017-18,2017,1610612742,106,8,4.5,-107.0,-187.0
21701030,2018-03-16,PHI vs. BKN,1610612751,f,L,21.0,48.0,0.304,40.0,89.0,0.449,15.0,30.0,0.5,21.0,27.0,11.0,36.0,47,25.0,4.0,5.0,12.0,22.0,116,1610612755,2017,Regular Season,2017-18,2017,1610612755,120,-4,-8.5,-104.0,329.0
21700999,2018-03-11,PHI @ BKN,1610612751,t,L,21.0,46.0,0.313,33.0,85.0,0.388,10.0,28.0,0.357,21.0,24.0,13.0,29.0,42,17.0,5.0,5.0,18.0,19.0,97,1610612755,2017,Regular Season,2017-18,2017,1610612755,120,-23,-5.5,-101.0,205.0
21700972,2018-03-08,CHA vs. BKN,1610612751,f,W,21.0,45.0,0.318,47.0,92.0,0.511,11.0,32.0,0.344,20.0,22.0,9.0,34.0,43,30.0,7.0,7.0,10.0,27.0,125,1610612766,2017,Regular Season,2017-18,2017,1610612766,111,14,-7.0,-100.0,259.0
21700900,2018-02-26,GSW @ NYK,1610612752,t,L,24.0,38.0,0.387,47.0,96.0,0.49,10.0,25.0,0.4,7.0,9.0,10.0,29.0,39,28.0,7.0,3.0,14.0,18.0,111,1610612744,2017,Regular Season,2017-18,2017,1610612744,125,-14,-12.0,-103.0,712.0
21700533,2017-12-30,ATL vs. POR,1610612757,f,L,18.0,17.0,0.514,36.0,85.0,0.424,7.0,25.0,0.28,10.0,13.0,15.0,31.0,46,19.0,9.0,8.0,20.0,18.0,89,1610612737,2017,Regular Season,2017-18,2017,1610612737,104,-15,1.5,-108.0,-120.0
21700783,2018-02-03,DAL @ SAC,1610612758,t,L,16.0,36.0,0.308,43.0,82.0,0.524,8.0,27.0,0.296,5.0,6.0,7.0,25.0,32,23.0,11.0,3.0,16.0,21.0,99,1610612742,2017,Regular Season,2017-18,2017,1610612742,106,-7,-4.5,102.0,179.0
21700231,2017-11-18,GSW @ PHI,1610612755,t,L,8.0,7.0,0.533,47.0,97.0,0.485,10.0,29.0,0.345,12.0,16.0,11.0,29.0,40,28.0,8.0,5.0,11.0,22.0,116,1610612744,2017,Regular Season,2017-18,2017,1610612744,124,-8,-9.0,-101.0,365.0
21700200,2017-11-13,LAC vs. PHI,1610612755,f,W,7.0,6.0,0.538,38.0,77.0,0.494,7.0,32.0,0.219,26.0,35.0,10.0,41.0,51,27.0,9.0,2.0,20.0,26.0,109,1610612746,2017,Regular Season,2017-18,2017,1610612746,105,4,-2.0,100.0,121.0
21700434,2017-12-16,MIN vs. PHX,1610612756,f,W,10.0,21.0,0.323,33.0,72.0,0.458,11.0,24.0,0.458,31.0,35.0,13.0,39.0,52,22.0,4.0,3.0,23.0,21.0,108,1610612750,2017,Regular Season,2017-18,2017,1610612750,106,2,-12.0,-105.0,622.0
21700275,2017-11-24,NOP @ PHX,1610612756,t,L,7.0,13.0,0.35,37.0,94.0,0.394,2.0,20.0,0.1,15.0,18.0,15.0,33.0,48,12.0,9.0,6.0,16.0,18.0,91,1610612740,2017,Regular Season,2017-18,2017,1610612740,115,-24,-6.5,-106.0,220.0
21700264,2017-11-22,MIL @ PHX,1610612756,t,L,7.0,12.0,0.368,37.0,93.0,0.398,7.0,22.0,0.318,26.0,33.0,22.0,38.0,60,15.0,7.0,9.0,29.0,26.0,107,1610612749,2017,Regular Season,2017-18,2017,1610612749,113,-6,-2.0,-113.0,105.0
41700153,2018-04-19,GSW @ SAS,1610612759,t,L,0.0,3.0,0.0,37.0,87.0,0.425,7.0,33.0,0.212,16.0,20.0,10.0,31.0,41,19.0,8.0,5.0,10.0,21.0,97,1610612744,2017,Playoffs,2017-18,2017,1610612744,110,-13,-3.0,-109.0,135.0
21701048,2018-03-18,HOU @ MIN,1610612750,t,L,40.0,31.0,0.563,45.0,86.0,0.523,10.0,20.0,0.5,20.0,26.0,14.0,27.0,41,24.0,7.0,1.0,12.0,26.0,120,1610612745,2017,Regular Season,2017-18,2017,1610612745,129,-9,-7.5,-105.0,305.0
21700925,2018-03-01,POR vs. MIN,1610612750,f,L,38.0,27.0,0.585,38.0,85.0,0.447,4.0,20.0,0.2,19.0,21.0,9.0,40.0,49,16.0,5.0,7.0,15.0,24.0,99,1610612757,2017,Regular Season,2017-18,2017,1610612757,108,-9,-5.5,-105.0,190.0
21700906,2018-02-26,SAC vs. MIN,1610612750,f,W,38.0,26.0,0.594,39.0,76.0,0.513,7.0,16.0,0.438,33.0,36.0,8.0,35.0,43,22.0,11.0,4.0,12.0,14.0,118,1610612758,2017,Regular Season,2017-18,2017,1610612758,100,18,5.0,-108.0,-198.0
21700224,2017-11-17,DAL vs. MIN,1610612750,f,W,10.0,5.0,0.667,39.0,84.0,0.464,13.0,30.0,0.433,20.0,23.0,11.0,37.0,48,27.0,7.0,0.0,10.0,18.0,111,1610612742,2017,Regular Season,2017-18,2017,1610612742,87,24,5.5,-105.0,-225.0
21700197,2017-11-13,UTA vs. MIN,1610612750,f,W,8.0,5.0,0.615,37.0,71.0,0.521,10.0,20.0,0.5,25.0,29.0,5.0,35.0,40,22.0,9.0,5.0,15.0,13.0,109,1610612762,2017,Regular Season,2017-18,2017,1610612762,98,11,2.5,-105.0,-137.0
21701054,2018-03-19,MIA vs. DEN,1610612743,f,L,38.0,33.0,0.535,46.0,100.0,0.46,18.0,38.0,0.474,31.0,37.0,11.0,35.0,46,23.0,10.0,5.0,13.0,25.0,141,1610612748,2017,Regular Season,2017-18,2017,1610612748,149,-8,-1.5,-105.0,106.0
21700912,2018-02-27,LAC @ DEN,1610612743,t,L,33.0,28.0,0.541,43.0,87.0,0.494,10.0,31.0,0.323,24.0,30.0,11.0,30.0,41,27.0,11.0,7.0,20.0,27.0,120,1610612746,2017,Regular Season,2017-18,2017,1610612746,122,-2,5.5,-105.0,-210.0
21700880,2018-02-23,SAS @ DEN,1610612743,t,W,33.0,26.0,0.559,48.0,97.0,0.495,12.0,32.0,0.375,14.0,19.0,18.0,34.0,52,33.0,5.0,3.0,11.0,27.0,122,1610612759,2017,Regular Season,2017-18,2017,1610612759,119,3,4.0,-106.0,-167.0
21700865,2018-02-15,MIL vs. DEN,1610612743,f,W,32.0,26.0,0.552,47.0,85.0,0.553,24.0,40.0,0.6,16.0,20.0,8.0,26.0,34,37.0,9.0,6.0,18.0,23.0,134,1610612749,2017,Regular Season,2017-18,2017,1610612749,123,11,-2.0,-100.0,118.0
21700852,2018-02-13,SAS @ DEN,1610612743,t,W,31.0,26.0,0.544,46.0,93.0,0.495,10.0,32.0,0.313,15.0,18.0,11.0,24.0,35,29.0,10.0,3.0,11.0,18.0,117,1610612759,2017,Regular Season,2017-18,2017,1610612759,109,8,7.0,-105.0,-266.0
21700700,2018-01-23,BOS @ LAL,1610612747,t,W,18.0,29.0,0.383,40.0,91.0,0.44,7.0,26.0,0.269,21.0,36.0,14.0,37.0,51,18.0,6.0,2.0,10.0,16.0,108,1610612738,2017,Regular Season,2017-18,2017,1610612738,107,1,-5.0,-107.0,186.0
21700318,2017-12-01,ORL vs. GSW,1610612744,f,W,17.0,6.0,0.739,55.0,88.0,0.625,12.0,24.0,0.5,11.0,11.0,7.0,35.0,42,46.0,9.0,11.0,19.0,16.0,133,1610612753,2017,Regular Season,2017-18,2017,1610612753,112,21,10.5,102.0,-525.0
21700276,2017-11-24,CHI @ GSW,1610612744,t,W,14.0,5.0,0.737,53.0,91.0,0.582,16.0,36.0,0.444,21.0,21.0,6.0,43.0,49,36.0,11.0,11.0,11.0,15.0,143,1610612741,2017,Regular Season,2017-18,2017,1610612741,94,49,16.0,-104.0,-1450.0
21700231,2017-11-18,PHI vs. GSW,1610612744,f,W,12.0,4.0,0.75,50.0,91.0,0.549,7.0,23.0,0.304,17.0,20.0,11.0,37.0,48,25.0,5.0,6.0,12.0,18.0,124,1610612755,2017,Regular Season,2017-18,2017,1610612755,116,8,9.0,-109.0,-425.0
21700445,2017-12-18,UTA @ HOU,1610612745,t,W,25.0,4.0,0.862,40.0,77.0,0.519,17.0,43.0,0.395,23.0,27.0,12.0,40.0,52,25.0,5.0,7.0,14.0,13.0,120,1610612762,2017,Regular Season,2017-18,2017,1610612762,99,21,12.0,-105.0,-825.0
21700412,2017-12-13,CHA @ HOU,1610612745,t,W,22.0,4.0,0.846,39.0,88.0,0.443,17.0,45.0,0.378,13.0,19.0,6.0,39.0,45,24.0,7.0,5.0,10.0,18.0,108,1610612766,2017,Regular Season,2017-18,2017,1610612766,96,12,12.0,-103.0,-735.0
21700727,2018-01-27,CHA @ MIA,1610612748,t,W,28.0,21.0,0.571,38.0,85.0,0.447,8.0,26.0,0.308,11.0,18.0,11.0,40.0,51,25.0,4.0,5.0,12.0,24.0,95,1610612766,2017,Regular Season,2017-18,2017,1610612766,91,4,4.0,-103.0,-165.0
21700689,2018-01-22,HOU vs. MIA,1610612748,f,L,27.0,20.0,0.574,39.0,82.0,0.476,7.0,30.0,0.233,5.0,9.0,9.0,33.0,42,18.0,7.0,4.0,16.0,18.0,90,1610612745,2017,Regular Season,2017-18,2017,1610612745,99,-9,-10.5,102.0,545.0
21700668,2018-01-19,BKN vs. MIA,1610612748,f,L,26.0,19.0,0.578,35.0,84.0,0.417,7.0,22.0,0.318,18.0,25.0,12.0,31.0,43,22.0,7.0,7.0,11.0,22.0,95,1610612751,2017,Regular Season,2017-18,2017,1610612751,101,-6,3.0,-108.0,-152.0
21700501,2017-12-26,CHI @ MIL,1610612749,t,L,17.0,15.0,0.531,39.0,83.0,0.47,10.0,31.0,0.323,18.0,24.0,4.0,37.0,41,23.0,2.0,8.0,17.0,21.0,106,1610612741,2017,Regular Season,2017-18,2017,1610612741,115,-9,7.5,-108.0,-300.0
21700476,2017-12-22,CHA @ MIL,1610612749,t,W,17.0,13.0,0.567,41.0,87.0,0.471,8.0,29.0,0.276,19.0,23.0,6.0,37.0,43,27.0,7.0,5.0,7.0,16.0,109,1610612766,2017,Regular Season,2017-18,2017,1610612766,104,5,5.0,-102.0,-195.0
21700453,2017-12-19,CLE @ MIL,1610612749,t,W,16.0,13.0,0.552,43.0,82.0,0.524,11.0,29.0,0.379,22.0,27.0,8.0,32.0,40,27.0,12.0,3.0,14.0,18.0,119,1610612739,2017,Regular Season,2017-18,2017,1610612739,116,3,-1.0,-105.0,101.0
21700426,2017-12-15,CHI @ MIL,1610612749,t,L,15.0,12.0,0.556,40.0,83.0,0.482,9.0,33.0,0.273,20.0,29.0,9.0,34.0,43,24.0,6.0,5.0,11.0,24.0,109,1610612741,2017,Regular Season,2017-18,2017,1610612741,115,-6,8.5,-110.0,-400.0
21700410,2017-12-13,NOP vs. MIL,1610612749,f,L,15.0,11.0,0.577,44.0,95.0,0.463,8.0,27.0,0.296,12.0,19.0,15.0,23.0,38,23.0,14.0,5.0,9.0,13.0,108,1610612740,2017,Regular Season,2017-18,2017,1610612740,115,-7,-2.5,-108.0,118.0
21700343,2017-12-04,BOS vs. MIL,1610612749,f,L,12.0,10.0,0.545,35.0,78.0,0.449,9.0,21.0,0.429,21.0,24.0,3.0,25.0,28,17.0,6.0,2.0,9.0,17.0,100,1610612738,2017,Regular Season,2017-18,2017,1610612738,111,-11,-4.5,-105.0,165.0
21700316,2017-11-30,POR vs. MIL,1610612749,f,W,11.0,9.0,0.55,42.0,87.0,0.483,6.0,20.0,0.3,13.0,15.0,5.0,30.0,35,19.0,11.0,5.0,9.0,20.0,103,1610612757,2017,Regular Season,2017-18,2017,1610612757,91,12,-4.5,-109.0,164.0
21700302,2017-11-28,SAC vs. MIL,1610612749,f,W,10.0,9.0,0.526,42.0,71.0,0.592,9.0,22.0,0.409,19.0,31.0,1.0,37.0,38,27.0,13.0,5.0,12.0,22.0,112,1610612758,2017,Regular Season,2017-18,2017,1610612758,87,25,6.5,-110.0,-241.0
21600808,2017-02-11,CHA vs. LAC,1610612746,f,W,33.0,21.0,0.611,40.0,85.0,0.471,14.0,34.0,0.412,13.0,20.0,10.0,40.0,50,26.0,3.0,6.0,13.0,21.0,107,1610612766,2016,Regular Season,2016-17,2016,1610612766,102,5,-2.5,-104.0,127.0
21600658,2017-01-21,DEN vs. LAC,1610612746,f,L,29.0,16.0,0.644,40.0,96.0,0.417,10.0,32.0,0.313,8.0,8.0,10.0,25.0,35,23.0,5.0,2.0,7.0,23.0,98,1610612743,2016,Regular Season,2016-17,2016,1610612743,123,-25,-5.0,-106.0,180.0
21600621,2017-01-16,OKC @ LAC,1610612746,t,W,29.0,14.0,0.674,45.0,82.0,0.549,12.0,28.0,0.429,18.0,22.0,10.0,37.0,47,27.0,9.0,5.0,15.0,15.0,120,1610612760,2016,Regular Season,2016-17,2016,1610612760,98,22,8.5,-110.0,-375.0
21401078,2015-03-27,BKN vs. CLE,1610612739,f,L,47.0,27.0,0.635,37.0,81.0,0.457,8.0,30.0,0.267,16.0,20.0,6.0,34.0,40,17.0,10.0,4.0,16.0,19.0,98,1610612751,2014,Regular Season,2014-15,2014,1610612751,106,-8,8.5,100.0,-385.0
21400385,2014-12-19,MIN @ BOS,1610612738,t,W,10.0,14.0,0.417,48.0,85.0,0.565,8.0,23.0,0.348,10.0,14.0,12.0,31.0,43,29.0,9.0,6.0,13.0,20.0,114,1610612750,2014,Regular Season,2014-15,2014,1610612750,98,16,6.5,-105.0,-250.0
21400357,2014-12-15,PHI vs. BOS,1610612738,f,W,8.0,14.0,0.364,38.0,86.0,0.442,6.0,25.0,0.24,23.0,35.0,16.0,36.0,52,26.0,15.0,5.0,22.0,23.0,105,1610612755,2014,Regular Season,2014-15,2014,1610612755,87,18,5.0,-109.0,-203.0
21400265,2014-12-03,DET @ BOS,1610612738,t,W,5.0,11.0,0.313,37.0,93.0,0.398,13.0,30.0,0.433,22.0,27.0,8.0,41.0,49,28.0,8.0,6.0,12.0,21.0,109,1610612765,2014,Regular Season,2014-15,2014,1610612765,102,7,4.5,-108.0,-193.0
21400427,2014-12-25,NYK vs. WAS,1610612764,f,W,20.0,8.0,0.714,44.0,86.0,0.512,7.0,16.0,0.438,7.0,10.0,13.0,32.0,45,25.0,4.0,3.0,10.0,20.0,102,1610612752,2014,Regular Season,2014-15,2014,1610612752,91,11,4.5,-102.0,-185.0
21400329,2014-12-12,LAC @ WAS,1610612764,t,W,16.0,6.0,0.727,39.0,80.0,0.488,9.0,16.0,0.563,17.0,21.0,9.0,28.0,37,28.0,10.0,6.0,14.0,25.0,104,1610612746,2014,Regular Season,2014-15,2014,1610612746,96,8,-2.5,-107.0,118.0
21400318,2014-12-10,ORL vs. WAS,1610612764,f,W,15.0,6.0,0.714,41.0,81.0,0.506,5.0,12.0,0.417,4.0,9.0,8.0,33.0,41,26.0,5.0,5.0,9.0,13.0,91,1610612753,2014,Regular Season,2014-15,2014,1610612753,89,2,5.5,-102.0,-212.0
21400309,2014-12-09,POR @ DET,1610612765,t,L,3.0,19.0,0.136,34.0,97.0,0.351,5.0,22.0,0.227,13.0,16.0,17.0,30.0,47,23.0,7.0,2.0,6.0,8.0,86,1610612757,2014,Regular Season,2014-15,2014,1610612757,98,-12,-7.5,-105.0,326.0
21400265,2014-12-03,BOS vs. DET,1610612765,f,L,3.0,16.0,0.158,37.0,102.0,0.363,8.0,27.0,0.296,20.0,29.0,16.0,39.0,55,20.0,7.0,7.0,11.0,23.0,102,1610612738,2014,Regular Season,2014-15,2014,1610612738,109,-7,-4.5,-102.0,173.0
21400255,2014-12-02,LAL @ DET,1610612765,t,L,3.0,15.0,0.167,33.0,90.0,0.367,6.0,21.0,0.286,24.0,31.0,16.0,33.0,49,20.0,6.0,5.0,14.0,16.0,96,1610612747,2014,Regular Season,2014-15,2014,1610612747,106,-10,2.0,-106.0,-126.0
21400216,2014-11-26,LAC @ DET,1610612765,t,L,3.0,12.0,0.2,35.0,78.0,0.449,10.0,27.0,0.37,18.0,24.0,12.0,26.0,38,18.0,8.0,4.0,15.0,17.0,98,1610612746,2014,Regular Season,2014-15,2014,1610612746,104,-6,-8.5,-101.0,380.0
21400207,2014-11-25,MIL vs. DET,1610612765,f,L,3.0,11.0,0.214,36.0,78.0,0.462,7.0,20.0,0.35,7.0,17.0,8.0,28.0,36,23.0,7.0,5.0,19.0,18.0,86,1610612749,2014,Regular Season,2014-15,2014,1610612749,98,-12,-3.5,-106.0,147.0
21400080,2014-11-07,DAL @ UTA,1610612762,t,L,2.0,4.0,0.333,29.0,68.0,0.426,9.0,28.0,0.321,15.0,19.0,9.0,32.0,41,19.0,4.0,6.0,21.0,17.0,82,1610612742,2014,Regular Season,2014-15,2014,1610612742,105,-23,-3.0,-109.0,131.0
21400028,2014-11-01,CHA vs. MEM,1610612763,f,W,3.0,0.0,1.0,29.0,80.0,0.363,3.0,11.0,0.273,10.0,13.0,9.0,36.0,45,16.0,8.0,0.0,18.0,22.0,71,1610612766,2014,Regular Season,2014-15,2014,1610612766,69,2,-3.0,-108.0,131.0
21400172,2014-11-21,ORL @ CHA,1610612766,t,L,4.0,9.0,0.308,42.0,91.0,0.462,7.0,20.0,0.35,9.0,15.0,10.0,35.0,45,22.0,4.0,7.0,7.0,26.0,100,1610612753,2014,Regular Season,2014-15,2014,1610612753,105,-5,4.0,-101.0,-166.0
21400160,2014-11-19,IND vs. CHA,1610612766,f,L,4.0,8.0,0.333,37.0,86.0,0.43,5.0,14.0,0.357,7.0,12.0,12.0,29.0,41,18.0,6.0,6.0,5.0,21.0,86,1610612754,2014,Regular Season,2014-15,2014,1610612754,88,-2,-2.0,102.0,120.0
21400140,2014-11-15,GSW vs. CHA,1610612766,f,L,4.0,6.0,0.4,32.0,84.0,0.381,7.0,17.0,0.412,16.0,28.0,10.0,31.0,41,14.0,5.0,2.0,12.0,13.0,87,1610612744,2014,Regular Season,2014-15,2014,1610612744,112,-25,-11.5,-106.0,569.0
21400130,2014-11-14,PHX vs. CHA,1610612766,f,W,4.0,5.0,0.444,39.0,91.0,0.429,7.0,16.0,0.438,18.0,19.0,14.0,32.0,46,21.0,5.0,3.0,7.0,15.0,103,1610612756,2014,Regular Season,2014-15,2014,1610612756,95,8,-6.5,-105.0,231.0
21400107,2014-11-11,POR vs. CHA,1610612766,f,L,3.0,5.0,0.375,35.0,75.0,0.467,7.0,16.0,0.438,23.0,27.0,6.0,32.0,38,16.0,5.0,3.0,13.0,16.0,100,1610612757,2014,Regular Season,2014-15,2014,1610612757,102,-2,-6.5,-108.0,244.0
21400105,2014-11-11,MIL vs. OKC,1610612760,f,L,2.0,6.0,0.25,29.0,87.0,0.333,6.0,20.0,0.3,14.0,19.0,13.0,33.0,46,15.0,6.0,5.0,15.0,22.0,78,1610612749,2014,Regular Season,2014-15,2014,1610612749,85,-7,-2.0,-104.0,117.0
21400036,2014-11-01,DEN @ OKC,1610612760,t,W,1.0,2.0,0.333,37.0,80.0,0.463,6.0,20.0,0.3,22.0,31.0,6.0,35.0,41,24.0,8.0,6.0,13.0,20.0,102,1610612743,2014,Regular Season,2014-15,2014,1610612743,91,11,-4.5,-103.0,171.0
21401161,2015-04-08,CHI @ ORL,1610612753,t,W,25.0,53.0,0.321,38.0,82.0,0.463,8.0,23.0,0.348,21.0,24.0,13.0,31.0,44,21.0,8.0,3.0,15.0,19.0,105,1610612741,2014,Regular Season,2014-15,2014,1610612741,103,2,-7.5,-104.0,305.0
21401133,2015-04-03,MIN vs. ORL,1610612753,f,W,23.0,53.0,0.303,40.0,92.0,0.435,6.0,21.0,0.286,11.0,17.0,20.0,33.0,53,23.0,12.0,1.0,19.0,24.0,97,1610612750,2014,Regular Season,2014-15,2014,1610612750,84,13,4.5,100.0,-172.0
21401127,2015-04-03,CHA @ IND,1610612754,t,W,33.0,43.0,0.434,36.0,83.0,0.434,8.0,16.0,0.5,13.0,18.0,15.0,40.0,55,20.0,13.0,4.0,20.0,20.0,93,1610612766,2014,Regular Season,2014-15,2014,1610612766,74,19,4.5,-110.0,-195.0
21401048,2015-03-23,HOU @ IND,1610612754,t,L,30.0,40.0,0.429,40.0,90.0,0.444,8.0,24.0,0.333,12.0,19.0,16.0,24.0,40,21.0,7.0,5.0,18.0,23.0,100,1610612745,2014,Regular Season,2014-15,2014,1610612745,110,-10,-1.5,-102.0,107.0
21401032,2015-03-21,BKN @ IND,1610612754,t,L,30.0,39.0,0.435,45.0,90.0,0.5,8.0,23.0,0.348,13.0,18.0,11.0,28.0,39,22.0,3.0,2.0,9.0,23.0,111,1610612751,2014,Regular Season,2014-15,2014,1610612751,123,-12,8.5,100.0,-370.0
21400990,2015-03-16,TOR @ IND,1610612754,t,L,30.0,36.0,0.455,38.0,88.0,0.432,2.0,19.0,0.105,20.0,25.0,4.0,32.0,36,21.0,7.0,4.0,4.0,22.0,98,1610612761,2014,Regular Season,2014-15,2014,1610612761,117,-19,5.0,-109.0,-212.0
21400947,2015-03-10,NOP @ BKN,1610612751,t,L,25.0,37.0,0.403,35.0,84.0,0.417,6.0,16.0,0.375,15.0,23.0,12.0,29.0,41,19.0,5.0,5.0,12.0,12.0,91,1610612740,2014,Regular Season,2014-15,2014,1610612740,111,-20,2.5,-107.0,-144.0
21400916,2015-03-06,PHX @ BKN,1610612751,t,L,25.0,35.0,0.417,34.0,97.0,0.351,8.0,22.0,0.364,24.0,29.0,18.0,39.0,57,21.0,5.0,1.0,20.0,29.0,100,1610612756,2014,Regular Season,2014-15,2014,1610612756,108,-8,2.0,-107.0,-133.0
21400886,2015-03-02,GSW @ BKN,1610612751,t,W,25.0,33.0,0.431,44.0,89.0,0.494,10.0,21.0,0.476,12.0,16.0,11.0,27.0,38,20.0,7.0,1.0,13.0,12.0,110,1610612744,2014,Regular Season,2014-15,2014,1610612744,108,2,-6.0,-105.0,218.0
21400807,2015-02-20,MIA @ NYK,1610612752,t,L,10.0,44.0,0.185,35.0,82.0,0.427,6.0,18.0,0.333,11.0,16.0,7.0,25.0,32,28.0,10.0,6.0,20.0,26.0,87,1610612748,2014,Regular Season,2014-15,2014,1610612748,111,-24,-7.0,-101.0,270.0
21400760,2015-02-07,GSW @ NYK,1610612752,t,L,10.0,41.0,0.196,35.0,87.0,0.402,8.0,18.0,0.444,14.0,17.0,15.0,29.0,44,23.0,7.0,1.0,13.0,20.0,92,1610612744,2014,Regular Season,2014-15,2014,1610612744,106,-14,-15.5,-107.0,1650.0
21400746,2015-02-06,BKN vs. NYK,1610612752,f,L,10.0,40.0,0.2,34.0,89.0,0.382,6.0,24.0,0.25,14.0,17.0,13.0,27.0,40,23.0,8.0,3.0,5.0,22.0,88,1610612751,2014,Regular Season,2014-15,2014,1610612751,92,-4,-6.5,-106.0,227.0
21400771,2015-02-08,HOU vs. POR,1610612757,f,W,35.0,17.0,0.673,40.0,76.0,0.526,9.0,29.0,0.31,20.0,23.0,4.0,35.0,39,20.0,8.0,5.0,11.0,19.0,109,1610612745,2014,Regular Season,2014-15,2014,1610612745,98,11,-4.5,-107.0,163.0
21400483,2015-01-01,MIN vs. SAC,1610612758,f,W,14.0,19.0,0.424,40.0,74.0,0.541,5.0,12.0,0.417,25.0,29.0,10.0,32.0,42,23.0,7.0,7.0,20.0,26.0,110,1610612750,2014,Regular Season,2014-15,2014,1610612750,107,3,4.5,-102.0,-178.0
21400475,2014-12-31,BOS vs. SAC,1610612758,f,L,13.0,19.0,0.406,32.0,87.0,0.368,2.0,15.0,0.133,18.0,28.0,11.0,35.0,46,12.0,9.0,5.0,16.0,17.0,84,1610612738,2014,Regular Season,2014-15,2014,1610612738,106,-22,2.0,102.0,-118.0
21400474,2014-12-30,GSW vs. PHI,1610612755,f,L,4.0,26.0,0.133,33.0,86.0,0.384,6.0,20.0,0.3,14.0,23.0,18.0,30.0,48,16.0,11.0,2.0,27.0,16.0,86,1610612744,2014,Regular Season,2014-15,2014,1610612744,126,-40,-17.5,-103.0,1745.0
21400450,2014-12-27,UTA vs. PHI,1610612755,f,L,4.0,25.0,0.138,24.0,74.0,0.324,5.0,26.0,0.192,18.0,28.0,10.0,34.0,44,11.0,8.0,5.0,16.0,20.0,71,1610612762,2014,Regular Season,2014-15,2014,1610612762,88,-17,-10.0,-102.0,465.0
21400441,2014-12-26,POR vs. PHI,1610612755,f,L,4.0,24.0,0.143,36.0,81.0,0.444,3.0,14.0,0.214,18.0,33.0,9.0,33.0,42,16.0,13.0,7.0,18.0,14.0,93,1610612757,2014,Regular Season,2014-15,2014,1610612757,114,-21,-12.5,-109.0,795.0
